,Unnamed: 0,session,text,audio,speaker_id,duration
3908,3908,M03-Session2-headMic-0040,RAID,/content/downloads/Torgo/M03/Session2/wav_headMic/0040.wav,M03,2.685
3909,3909,M03-Session2-headMic-0041,PAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0041.wav,M03,2.54
3910,3910,M03-Session2-headMic-0042,CHAIR,/content/downloads/Torgo/M03/Session2/wav_headMic/0042.wav,M03,4.165
3911,3911,M03-Session2-headMic-0043,SWARM,/content/downloads/Torgo/M03/Session2/wav_headMic/0043.wav,M03,2.62
3912,3912,M03-Session2-headMic-0044,STORM,/content/downloads/Torgo/M03/Session2/wav_headMic/0044.wav,M03,2.75
3913,3913,M03-Session2-headMic-0045,SHE HAD YOUR DARK SUIT IN GREASY WASH WATER ALL YEAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0045.wav,M03,5.14
3914,3914,M03-Session2-headMic-0046,GROW,/content/downloads/Torgo/M03/Session2/wav_headMic/0046.wav,M03,2.305
3915,3915,M03-Session2-headMic-0047,DARK,/content/downloads/Torgo/M03/Session2/wav_headMic/0047.wav,M03,2.645
3916,3916,M03-Session2-headMic-0048,JAGGED,/content/downloads/Torgo/M03/Session2/wav_headMic/0048.wav,M03,2.755
3917,3917,M03-Session2-headMic-0049,UP,/content/downloads/Torgo/M03/Session2/wav_headMic/0049.wav,M03,1.88
3918,3918,M03-Session2-headMic-0050,AIR,/content/downloads/Torgo/M03/Session2/wav_headMic/0050.wav,M03,2.215
3919,3919,M03-Session2-headMic-0051,STUBBLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0051.wav,M03,2.125
3920,3920,M03-Session2-headMic-0053,TRAIT,/content/downloads/Torgo/M03/Session2/wav_headMic/0053.wav,M03,2.0300625
3921,3921,M03-Session2-headMic-0054,STORE,/content/downloads/Torgo/M03/Session2/wav_headMic/0054.wav,M03,2.26
3922,3922,M03-Session2-headMic-0056,BETA,/content/downloads/Torgo/M03/Session2/wav_headMic/0056.wav,M03,2.015
3923,3923,M03-Session2-headMic-0057,USUALLY MINUS SEVERAL BUTTONS,/content/downloads/Torgo/M03/Session2/wav_headMic/0057.wav,M03,3.73
3924,3924,M03-Session2-headMic-0058,TRAIN,/content/downloads/Torgo/M03/Session2/wav_headMic/0058.wav,M03,2.915
3925,3925,M03-Session2-headMic-0059,PARK,/content/downloads/Torgo/M03/Session2/wav_headMic/0059.wav,M03,2.49
3926,3926,M03-Session2-headMic-0060,DAGGER,/content/downloads/Torgo/M03/Session2/wav_headMic/0060.wav,M03,2.515
3927,3927,M03-Session2-headMic-0061,BUBBLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0061.wav,M03,2.04
3928,3928,M03-Session2-headMic-0062,TORN,/content/downloads/Torgo/M03/Session2/wav_headMic/0062.wav,M03,2.95
3929,3929,M03-Session2-headMic-0063,KNEE,/content/downloads/Torgo/M03/Session2/wav_headMic/0063.wav,M03,2.575
3930,3930,M03-Session2-headMic-0064,CHAIR,/content/downloads/Torgo/M03/Session2/wav_headMic/0064.wav,M03,2.845
3931,3931,M03-Session2-headMic-0065,YET HE STILL THINKS AS SWIFTLY AS EVER,/content/downloads/Torgo/M03/Session2/wav_headMic/0065.wav,M03,4.555
3932,3932,M03-Session2-headMic-0066,BEAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0066.wav,M03,2.11
3933,3933,M03-Session2-headMic-0067,SIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0067.wav,M03,2.38
3934,3934,M03-Session2-headMic-0068,SIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0068.wav,M03,3.035
3935,3935,M03-Session2-headMic-0069,FORM,/content/downloads/Torgo/M03/Session2/wav_headMic/0069.wav,M03,3.6
3936,3936,M03-Session2-headMic-0070,ONE,/content/downloads/Torgo/M03/Session2/wav_headMic/0070.wav,M03,2.22
3937,3937,M03-Session2-headMic-0071,STICKS,/content/downloads/Torgo/M03/Session2/wav_headMic/0071.wav,M03,2.39
3938,3938,M03-Session2-headMic-0072,DUG,/content/downloads/Torgo/M03/Session2/wav_headMic/0072.wav,M03,2.35
3939,3939,M03-Session2-headMic-0074,BUT HE ALWAYS ANSWERS BANANA OIL,/content/downloads/Torgo/M03/Session2/wav_headMic/0074.wav,M03,3.755
3940,3940,M03-Session2-headMic-0075,BEAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0075.wav,M03,2.055
3941,3941,M03-Session2-headMic-0076,BEAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0076.wav,M03,2.2
3942,3942,M03-Session2-headMic-0077,TRACE,/content/downloads/Torgo/M03/Session2/wav_headMic/0077.wav,M03,2.235
3943,3943,M03-Session2-headMic-0078,SWARM,/content/downloads/Torgo/M03/Session2/wav_headMic/0078.wav,M03,2.3
3944,3944,M03-Session2-headMic-0080,SWORE,/content/downloads/Torgo/M03/Session2/wav_headMic/0080.wav,M03,2.23
3945,3945,M03-Session2-headMic-0081,WARM,/content/downloads/Torgo/M03/Session2/wav_headMic/0081.wav,M03,2.84
3946,3946,M03-Session2-headMic-0082,FEET,/content/downloads/Torgo/M03/Session2/wav_headMic/0082.wav,M03,2.67
3947,3947,M03-Session2-headMic-0083,YES,/content/downloads/Torgo/M03/Session2/wav_headMic/0083.wav,M03,2.085
3948,3948,M03-Session2-headMic-0084,GO,/content/downloads/Torgo/M03/Session2/wav_headMic/0084.wav,M03,1.87
3949,3949,M03-Session2-headMic-0085,MEAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0085.wav,M03,1.975
3950,3950,M03-Session2-headMic-0086,FEE,/content/downloads/Torgo/M03/Session2/wav_headMic/0086.wav,M03,5.3700625
3951,3951,M03-Session2-headMic-0087,TRADE,/content/downloads/Torgo/M03/Session2/wav_headMic/0087.wav,M03,2.38
3952,3952,M03-Session2-headMic-0088,CAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0088.wav,M03,2.285
3953,3953,M03-Session2-headMic-0089,STORM,/content/downloads/Torgo/M03/Session2/wav_headMic/0089.wav,M03,2.865
3954,3954,M03-Session2-headMic-0090,DOWN,/content/downloads/Torgo/M03/Session2/wav_headMic/0090.wav,M03,2.11
3955,3955,M03-Session2-headMic-0091,SLIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0091.wav,M03,2.17
3956,3956,M03-Session2-headMic-0092,SHARE,/content/downloads/Torgo/M03/Session2/wav_headMic/0092.wav,M03,2.25
3957,3957,M03-Session2-headMic-0093,KNEW,/content/downloads/Torgo/M03/Session2/wav_headMic/0093.wav,M03,2.145
3958,3958,M03-Session2-headMic-0095,STICK,/content/downloads/Torgo/M03/Session2/wav_headMic/0095.wav,M03,2.995
3959,3959,M03-Session2-headMic-0096,TWICE EACH DAY HE PLAYS SKILLFULLY AND WITH ZEST UPON OUR SMALL ORGAN,/content/downloads/Torgo/M03/Session2/wav_headMic/0096.wav,M03,6.005
3960,3960,M03-Session2-headMic-0097,HORN,/content/downloads/Torgo/M03/Session2/wav_headMic/0097.wav,M03,3.015
3961,3961,M03-Session2-headMic-0098,WE HAVE OFTEN URGED HIM TO WALK MORE AND SMOKE LESS,/content/downloads/Torgo/M03/Session2/wav_headMic/0098.wav,M03,4.795
3962,3962,M03-Session2-headMic-0099,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0099.wav,M03,5.825
3963,3963,M03-Session2-headMic-0100,HE DRESSES HIMSELF IN AN ANCIENT BLACK FROCK COAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0100.wav,M03,5.5200625
3964,3964,M03-Session2-headMic-0101,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0101.wav,M03,6.2050625
3965,3965,M03-Session2-headMic-0102,WHEN HE SPEAKS HIS VOICE IS JUST A BIT CRACKED AND QUIVERS A TRIFLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0102.wav,M03,7.16
3966,3966,M03-Session2-headMic-0103,SIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0103.wav,M03,2.34
3967,3967,M03-Session2-headMic-0104,FOR,/content/downloads/Torgo/M03/Session2/wav_headMic/0104.wav,M03,2.315
3968,3968,M03-Session2-headMic-0105,FLOOR,/content/downloads/Torgo/M03/Session2/wav_headMic/0105.wav,M03,2.495
3969,3969,M03-Session2-headMic-0106,JACKET,/content/downloads/Torgo/M03/Session2/wav_headMic/0106.wav,M03,2.815
3970,3970,M03-Session2-headMic-0107,THE QUICK BROWN FOX JUMPS OVER THE LAZY DOG,/content/downloads/Torgo/M03/Session2/wav_headMic/0107.wav,M03,4.625
3971,3971,M03-Session2-headMic-0108,LEFT,/content/downloads/Torgo/M03/Session2/wav_headMic/0108.wav,M03,2.86
3972,3972,M03-Session2-headMic-0109,RAGE,/content/downloads/Torgo/M03/Session2/wav_headMic/0109.wav,M03,2.775
3973,3973,M03-Session2-headMic-0110,SPARK,/content/downloads/Torgo/M03/Session2/wav_headMic/0110.wav,M03,2.73
3974,3974,M03-Session2-headMic-0111,YOU WISHED TO KNOW ALL ABOUT MY GRANDFATHER,/content/downloads/Torgo/M03/Session2/wav_headMic/0111.wav,M03,4.185
3975,3975,M03-Session2-headMic-0112,BIT,/content/downloads/Torgo/M03/Session2/wav_headMic/0112.wav,M03,3
3976,3976,M03-Session2-headMic-0113,RAKE,/content/downloads/Torgo/M03/Session2/wav_headMic/0113.wav,M03,2.655
3977,3977,M03-Session2-headMic-0114,THE,/content/downloads/Torgo/M03/Session2/wav_headMic/0114.wav,M03,2.345
3978,3978,M03-Session2-headMic-0115,A LONG FLOWING BEARD CLINGS TO HIS CHIN,/content/downloads/Torgo/M03/Session2/wav_headMic/0115.wav,M03,4.255
3979,3979,M03-Session2-headMic-0116,RAVE,/content/downloads/Torgo/M03/Session2/wav_headMic/0116.wav,M03,2.525
3980,3980,M03-Session2-headMic-0117,DON'T ASK ME TO CARRY AN OILY RAG LIKE THAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0117.wav,M03,4.16
3981,3981,M03-Session2-headMic-0118,GIVING THOSE WHO OBSERVE HIM A PRONOUNCED FEELING OF THE UTMOST RESPECT,/content/downloads/Torgo/M03/Session2/wav_headMic/0118.wav,M03,5.37
3982,3982,M03-Session2-headMic-0119,YOU'D BE BETTER OFF TAKING A COLD SHOWER,/content/downloads/Torgo/M03/Session2/wav_headMic/0119.wav,M03,4.315
3983,3983,M03-Session2-headMic-0120,THREE,/content/downloads/Torgo/M03/Session2/wav_headMic/0120.wav,M03,2.735
3984,3984,M03-Session2-headMic-0121,DOT,/content/downloads/Torgo/M03/Session2/wav_headMic/0121.wav,M03,2.255
3985,3985,M03-Session2-headMic-0122,WISH,/content/downloads/Torgo/M03/Session2/wav_headMic/0122.wav,M03,2.63
3986,3986,M03-Session2-headMic-0123,SELECT,/content/downloads/Torgo/M03/Session2/wav_headMic/0123.wav,M03,2.82
3987,3987,M03-Session2-headMic-0124,PRIOR,/content/downloads/Torgo/M03/Session2/wav_headMic/0124.wav,M03,2.445
3988,3988,M03-Session2-headMic-0125,STEER,/content/downloads/Torgo/M03/Session2/wav_headMic/0125.wav,M03,3.18
3989,3989,M03-Session2-headMic-0126,PAD,/content/downloads/Torgo/M03/Session2/wav_headMic/0126.wav,M03,2.325
3990,3990,M03-Session2-headMic-0127,URGENT,/content/downloads/Torgo/M03/Session2/wav_headMic/0127.wav,M03,2.33
3991,3991,M03-Session2-headMic-0128,ONE VALIDATED ACTS OF SCHOOL DISTRICTS,/content/downloads/Torgo/M03/Session2/wav_headMic/0128.wav,M03,4.995
3992,3992,M03-Session2-headMic-0129,KNOW,/content/downloads/Torgo/M03/Session2/wav_headMic/0129.wav,M03,3.375
3993,3993,M03-Session2-headMic-0130,KNOW,/content/downloads/Torgo/M03/Session2/wav_headMic/0130.wav,M03,1.88
3994,3994,M03-Session2-headMic-0131,ERROR,/content/downloads/Torgo/M03/Session2/wav_headMic/0131.wav,M03,2.295
3995,3995,M03-Session2-headMic-0132,CYCLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0132.wav,M03,2.49
3996,3996,M03-Session2-headMic-0133,FRUIT,/content/downloads/Torgo/M03/Session2/wav_headMic/0133.wav,M03,2.64
3997,3997,M03-Session2-headMic-0134,SHEAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0134.wav,M03,2.2050625
3998,3998,M03-Session2-headMic-0135,JANE MAY EARN MORE MONEY BY WORKING HARD,/content/downloads/Torgo/M03/Session2/wav_headMic/0135.wav,M03,4.35
3999,3999,M03-Session2-headMic-0136,SLEEP,/content/downloads/Torgo/M03/Session2/wav_headMic/0136.wav,M03,2.23
4000,4000,M03-Session2-headMic-0137,WRITE,/content/downloads/Torgo/M03/Session2/wav_headMic/0137.wav,M03,2.58
4001,4001,M03-Session2-headMic-0138,ALL THE BIG BASEBALL PLAYERS GET TRADED,/content/downloads/Torgo/M03/Session2/wav_headMic/0138.wav,M03,4.185
4002,4002,M03-Session2-headMic-0139,NO,/content/downloads/Torgo/M03/Session2/wav_headMic/0139.wav,M03,2.25
4003,4003,M03-Session2-headMic-0140,OF,/content/downloads/Torgo/M03/Session2/wav_headMic/0140.wav,M03,2.32
4004,4004,M03-Session2-headMic-0141,LOOP,/content/downloads/Torgo/M03/Session2/wav_headMic/0141.wav,M03,2.47
4005,4005,M03-Session2-headMic-0142,FLOOR,/content/downloads/Torgo/M03/Session2/wav_headMic/0142.wav,M03,2.805
4006,4006,M03-Session2-headMic-0143,FOUR,/content/downloads/Torgo/M03/Session2/wav_headMic/0143.wav,M03,2.0850625
4007,4007,M03-Session2-headMic-0144,MY SISTER MADE THE FLOWERED CURTAINS,/content/downloads/Torgo/M03/Session2/wav_headMic/0144.wav,M03,4.115
4008,4008,M03-Session2-headMic-0145,SUIT,/content/downloads/Torgo/M03/Session2/wav_headMic/0145.wav,M03,2.7
4009,4009,M03-Session2-headMic-0146,GNAW,/content/downloads/Torgo/M03/Session2/wav_headMic/0146.wav,M03,2.265
4010,4010,M03-Session2-headMic-0147,COUPE,/content/downloads/Torgo/M03/Session2/wav_headMic/0147.wav,M03,2.605
4011,4011,M03-Session2-headMic-0148,AREA,/content/downloads/Torgo/M03/Session2/wav_headMic/0148.wav,M03,2.395
4012,4012,M03-Session2-headMic-0149,HEAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0149.wav,M03,2.325
4013,4013,M03-Session2-headMic-0150,DEER,/content/downloads/Torgo/M03/Session2/wav_headMic/0150.wav,M03,2.035
4014,4014,M03-Session2-headMic-0151,ARE YOUR GRADES HIGHER OR LOWER THAN NANCY'S,/content/downloads/Torgo/M03/Session2/wav_headMic/0151.wav,M03,4.79
4015,4015,M03-Session2-headMic-0152,BAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0152.wav,M03,2.585
4016,4016,M03-Session2-headMic-0153,ROCKS,/content/downloads/Torgo/M03/Session2/wav_headMic/0153.wav,M03,2.385
4017,4017,M03-Session2-headMic-0154,GALORE,/content/downloads/Torgo/M03/Session2/wav_headMic/0154.wav,M03,2.82
4018,4018,M03-Session2-headMic-0155,YOU'RE USED TO BEING ON THE FIELD,/content/downloads/Torgo/M03/Session2/wav_headMic/0155.wav,M03,4.815
4019,4019,M03-Session2-headMic-0156,HATE,/content/downloads/Torgo/M03/Session2/wav_headMic/0156.wav,M03,2.505
4020,4020,M03-Session2-headMic-0157,SLIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0157.wav,M03,2.31
4021,4021,M03-Session2-headMic-0158,WRITE,/content/downloads/Torgo/M03/Session2/wav_headMic/0158.wav,M03,2.49
4022,4022,M03-Session2-headMic-0159,CHARLIE,/content/downloads/Torgo/M03/Session2/wav_headMic/0159.wav,M03,2.295
4023,4023,M03-Session2-headMic-0160,BRIAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0160.wav,M03,2.175
4024,4024,M03-Session2-headMic-0161,BAD,/content/downloads/Torgo/M03/Session2/wav_headMic/0161.wav,M03,2.38
4025,4025,M03-Session2-headMic-0162,BRIGHT SUNSHINE SHIMMERS ON THE OCEAN,/content/downloads/Torgo/M03/Session2/wav_headMic/0162.wav,M03,3.65
4026,4026,M03-Session2-headMic-0163,PAY,/content/downloads/Torgo/M03/Session2/wav_headMic/0163.wav,M03,2.385
4027,4027,M03-Session2-headMic-0164,I LOOKED UP AND NOTICED TWO OLD MEN,/content/downloads/Torgo/M03/Session2/wav_headMic/0164.wav,M03,3.87
4028,4028,M03-Session2-headMic-0165,HE WILL ALLOW A RARE LIE,/content/downloads/Torgo/M03/Session2/wav_headMic/0165.wav,M03,3.385
4029,4029,M03-Session2-headMic-0166,THE ISLANDS ARE SPARSELY POPULATED,/content/downloads/Torgo/M03/Session2/wav_headMic/0166.wav,M03,3.745
4030,4030,M03-Session2-headMic-0167,WHITE,/content/downloads/Torgo/M03/Session2/wav_headMic/0167.wav,M03,2.13
4031,4031,M03-Session2-headMic-0168,THIS WAS EASY FOR US,/content/downloads/Torgo/M03/Session2/wav_headMic/0168.wav,M03,3.3300625
4032,4032,M03-Session2-headMic-0169,WERE,/content/downloads/Torgo/M03/Session2/wav_headMic/0169.wav,M03,3.51
4033,4033,M03-Session2-headMic-0170,WE'RE,/content/downloads/Torgo/M03/Session2/wav_headMic/0170.wav,M03,1.805
4034,4034,M03-Session2-headMic-0171,MUT,/content/downloads/Torgo/M03/Session2/wav_headMic/0171.wav,M03,2.225
4035,4035,M03-Session2-headMic-0172,NEAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0172.wav,M03,2.075
4036,4036,M03-Session2-headMic-0173,ATE,/content/downloads/Torgo/M03/Session2/wav_headMic/0173.wav,M03,2.355
4037,4037,M03-Session2-headMic-0174,CHEER,/content/downloads/Torgo/M03/Session2/wav_headMic/0174.wav,M03,2.57
4038,4038,M03-Session2-headMic-0175,SUIT,/content/downloads/Torgo/M03/Session2/wav_headMic/0175.wav,M03,2.275
4039,4039,M03-Session2-headMic-0177,MERE,/content/downloads/Torgo/M03/Session2/wav_headMic/0177.wav,M03,2.54
4040,4040,M03-Session2-headMic-0178,ATE,/content/downloads/Torgo/M03/Session2/wav_headMic/0178.wav,M03,2.62
4041,4041,M03-Session2-headMic-0179,I WAS CONSCIOUS ALL THE TIME,/content/downloads/Torgo/M03/Session2/wav_headMic/0179.wav,M03,3.425
4042,4042,M03-Session2-headMic-0180,DELTA,/content/downloads/Torgo/M03/Session2/wav_headMic/0180.wav,M03,3.06
4043,4043,M03-Session2-headMic-0181,SLAY,/content/downloads/Torgo/M03/Session2/wav_headMic/0181.wav,M03,2.0850625
4044,4044,M03-Session2-headMic-0182,I SCRUBBED THE FLOORS THOROUGHLY,/content/downloads/Torgo/M03/Session2/wav_headMic/0182.wav,M03,3.125
4045,4045,M03-Session2-headMic-0184,THE TRAIN APPROACHED THE DEPOT SLOWLY,/content/downloads/Torgo/M03/Session2/wav_headMic/0184.wav,M03,5.055
4046,4046,M03-Session2-headMic-0185,WHY YELL OR WORRY OVER SILLY ITEMS,/content/downloads/Torgo/M03/Session2/wav_headMic/0185.wav,M03,4.01
4047,4047,M03-Session2-headMic-0186,FORWARD,/content/downloads/Torgo/M03/Session2/wav_headMic/0186.wav,M03,2.415
4048,4048,M03-Session2-headMic-0187,EVERYTHING WENT REAL SMOOTH THE SHERIFF SAID,/content/downloads/Torgo/M03/Session2/wav_headMic/0187.wav,M03,4.575
4049,4049,M03-Session2-headMic-0188,TILE,/content/downloads/Torgo/M03/Session2/wav_headMic/0188.wav,M03,2.385
4050,4050,M03-Session2-headMic-0189,WHOOP,/content/downloads/Torgo/M03/Session2/wav_headMic/0189.wav,M03,2.66
4051,4051,M03-Session2-headMic-0190,SPRINKLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0190.wav,M03,2.52
4052,4052,M03-Session2-headMic-0191,FEAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0191.wav,M03,2.645
4053,4053,M03-Session2-headMic-0192,WHERE WERE YOU WHILE WE WERE AWAY,/content/downloads/Torgo/M03/Session2/wav_headMic/0192.wav,M03,4.185
4054,4054,M03-Session2-headMic-0193,BACK,/content/downloads/Torgo/M03/Session2/wav_headMic/0193.wav,M03,2.585
4055,4055,M03-Session2-headMic-0194,I JUST TRY TO DO MY BEST,/content/downloads/Torgo/M03/Session2/wav_headMic/0194.wav,M03,3.555
4056,4056,M03-Session2-headMic-0195,LIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0195.wav,M03,3.22
4057,4057,M03-Session2-headMic-0196,THEY CARRIED ME OFF ON THE STRETCHER,/content/downloads/Torgo/M03/Session2/wav_headMic/0196.wav,M03,3.98
4058,4058,M03-Session2-headMic-0197,ROOT,/content/downloads/Torgo/M03/Session2/wav_headMic/0197.wav,M03,2.6
4059,4059,M03-Session2-headMic-0198,WE GATHERED SHELLS ON THE BEACH,/content/downloads/Torgo/M03/Session2/wav_headMic/0198.wav,M03,3.76
4060,4060,M03-Session2-headMic-0199,MOTHER SEWS YELLOW GINGHAM APRONS,/content/downloads/Torgo/M03/Session2/wav_headMic/0199.wav,M03,3.855
4061,4061,M03-Session2-headMic-0200,THROUGH,/content/downloads/Torgo/M03/Session2/wav_headMic/0200.wav,M03,3.605
4062,4062,M03-Session2-headMic-0201,THOUGH,/content/downloads/Torgo/M03/Session2/wav_headMic/0201.wav,M03,2.375
4063,4063,M03-Session2-headMic-0202,SWAY,/content/downloads/Torgo/M03/Session2/wav_headMic/0202.wav,M03,2.425
4064,4064,M03-Session2-headMic-0203,SNOOP,/content/downloads/Torgo/M03/Session2/wav_headMic/0203.wav,M03,2.1
4065,4065,M03-Session2-headMic-0204,BEAR,/content/downloads/Torgo/M03/Session2/wav_headMic/0204.wav,M03,2.22
4066,4066,M03-Session2-headMic-0205,PAT,/content/downloads/Torgo/M03/Session2/wav_headMic/0205.wav,M03,1.895
4067,4067,M03-Session2-headMic-0206,MENU,/content/downloads/Torgo/M03/Session2/wav_headMic/0206.wav,M03,1.9
4068,4068,M03-Session2-headMic-0207,SINGLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0207.wav,M03,1.995
4069,4069,M03-Session2-headMic-0208,TIE,/content/downloads/Torgo/M03/Session2/wav_headMic/0208.wav,M03,1.91
4070,4070,M03-Session2-headMic-0209,JUST ONE SIDE GOT WET,/content/downloads/Torgo/M03/Session2/wav_headMic/0209.wav,M03,3.32
4071,4071,M03-Session2-headMic-0210,KNOT,/content/downloads/Torgo/M03/Session2/wav_headMic/0210.wav,M03,1.67
4072,4072,M03-Session2-headMic-0211,I FEEL I CAN PLAY THIS WEEKEND,/content/downloads/Torgo/M03/Session2/wav_headMic/0211.wav,M03,3.795
4073,4073,M03-Session2-headMic-0212,GROUP,/content/downloads/Torgo/M03/Session2/wav_headMic/0212.wav,M03,2.275
4074,4074,M03-Session2-headMic-0213,SHE IS THINNER THAN I AM,/content/downloads/Torgo/M03/Session2/wav_headMic/0213.wav,M03,3.17
4075,4075,M03-Session2-headMic-0214,HERE,/content/downloads/Torgo/M03/Session2/wav_headMic/0214.wav,M03,2.495
4076,4076,M03-Session2-headMic-0215,AIR,/content/downloads/Torgo/M03/Session2/wav_headMic/0215.wav,M03,2.36
4077,4077,M03-Session2-headMic-0216,SLIP,/content/downloads/Torgo/M03/Session2/wav_headMic/0216.wav,M03,2.465
4078,4078,M03-Session2-headMic-0217,SHOOT,/content/downloads/Torgo/M03/Session2/wav_headMic/0217.wav,M03,2.79
4079,4079,M03-Session2-headMic-0218,I TRIED TO TELL PEOPLE IN THE COMMUNITY,/content/downloads/Torgo/M03/Session2/wav_headMic/0218.wav,M03,4.815
4080,4080,M03-Session2-headMic-0219,WILL ROBIN WEAR A YELLOW LILY,/content/downloads/Torgo/M03/Session2/wav_headMic/0219.wav,M03,4.95
4081,4081,M03-Session2-headMic-0220,WITCH,/content/downloads/Torgo/M03/Session2/wav_headMic/0220.wav,M03,2.825
4082,4082,M03-Session2-headMic-0221,BOTH FIGURES WOULD GO HIGHER IN LATER YEARS,/content/downloads/Torgo/M03/Session2/wav_headMic/0221.wav,M03,4.22
4083,4083,M03-Session2-headMic-0222,NOTHING IS AS OFFENSIVE AS INNOCENCE,/content/downloads/Torgo/M03/Session2/wav_headMic/0222.wav,M03,5.535
4084,4084,M03-Session2-headMic-0223,KNEW,/content/downloads/Torgo/M03/Session2/wav_headMic/0223.wav,M03,2.095
4085,4085,M03-Session2-headMic-0224,PEER,/content/downloads/Torgo/M03/Session2/wav_headMic/0224.wav,M03,1.88
4086,4086,M03-Session2-headMic-0225,TOOT,/content/downloads/Torgo/M03/Session2/wav_headMic/0225.wav,M03,2.51
4087,4087,M03-Session2-headMic-0226,PILE,/content/downloads/Torgo/M03/Session2/wav_headMic/0226.wav,M03,2.48
4088,4088,M03-Session2-headMic-0227,YES,/content/downloads/Torgo/M03/Session2/wav_headMic/0227.wav,M03,2.185
4089,4089,M03-Session2-headMic-0228,JUNGLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0228.wav,M03,2.255
4090,4090,M03-Session2-headMic-0229,JUNGLE,/content/downloads/Torgo/M03/Session2/wav_headMic/0229.wav,M03,2.325
4091,4091,M03-Session2-headMic-0230,EXPLORE,/content/downloads/Torgo/M03/Session2/wav_headMic/0230.wav,M03,2.93
4092,4092,M03-Session2-headMic-0231,TROOP,/content/downloads/Torgo/M03/Session2/wav_headMic/0231.wav,M03,2.46
4093,4093,M03-Session2-headMic-0232,SIGH,/content/downloads/Torgo/M03/Session2/wav_headMic/0232.wav,M03,2.475
4094,4094,M03-Session2-headMic-0234,ROCK,/content/downloads/Torgo/M03/Session2/wav_headMic/0234.wav,M03,2.02
4095,4095,M03-Session2-headMic-0235,BOOT,/content/downloads/Torgo/M03/Session2/wav_headMic/0235.wav,M03,2.235
4096,4096,M03-Session2-headMic-0236,FATE,/content/downloads/Torgo/M03/Session2/wav_headMic/0236.wav,M03,2.51
4097,4097,M03-Session2-headMic-0237,LIGHT,/content/downloads/Torgo/M03/Session2/wav_headMic/0237.wav,M03,2.39
4098,4098,M03-Session2-headMic-0238,THIGH,/content/downloads/Torgo/M03/Session2/wav_headMic/0238.wav,M03,2.345
4099,4099,M03-Session2-headMic-0239,SIDE,/content/downloads/Torgo/M03/Session2/wav_headMic/0239.wav,M03,2.455
4100,4100,M03-Session2-headMic-0240,POT,/content/downloads/Torgo/M03/Session2/wav_headMic/0240.wav,M03,1.95
4101,4101,M03-Session2-headMic-0241,THE HUMIDITY IS OVERWHELMING THERE,/content/downloads/Torgo/M03/Session2/wav_headMic/0241.wav,M03,4.205
4102,4102,M03-Session2-headMic-0242,MUCH,/content/downloads/Torgo/M03/Session2/wav_headMic/0242.wav,M03,2.64
4103,4103,M03-Session2-headMic-0243,SIGH,/content/downloads/Torgo/M03/Session2/wav_headMic/0243.wav,M03,2.35
4104,4104,M03-Session2-headMic-0244,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,/content/downloads/Torgo/M03/Session2/wav_headMic/0244.wav,M03,6.47
4105,4105,M03-Session2-headMic-0245,IF YOU DESTROY CONFIDENCE IN BANKS YOU DO SOMETHING TO THE ECONOMY HE SAID,/content/downloads/Torgo/M03/Session2/wav_headMic/0245.wav,M03,6.185
4106,4106,M03-Session2-headMic-0246,BAD,/content/downloads/Torgo/M03/Session2/wav_headMic/0246.wav,M03,2.205
4107,4107,M03-Session2-headMic-0247,PLAY,/content/downloads/Torgo/M03/Session2/wav_headMic/0247.wav,M03,2.085
4108,4108,M03-Session2-headMic-0248,SIGH,/content/downloads/Torgo/M03/Session2/wav_headMic/0248.wav,M03,2.105
